"DATE","TOTAL_CASES","NEW_CASES","Region"
2022-03-26,19896,0,"Knox County"
2022-03-27,19897,1,"Knox County"
2022-03-28,19899,2,"Knox County"
2022-03-29,19900,1,"Knox County"
2022-03-30,19904,4,"Knox County"
2022-03-31,19907,3,"Knox County"
2022-04-01,19908,1,"Knox County"
2022-04-02,19909,1,"Knox County"
2022-04-03,19910,1,"Knox County"
2022-04-04,19911,1,"Knox County"
2022-04-05,19914,3,"Knox County"
2022-04-06,19917,3,"Knox County"
2022-04-07,19917,0,"Knox County"
2022-04-08,19919,2,"Knox County"
2022-04-09,19919,0,"Knox County"
2022-04-10,19919,0,"Knox County"
2022-04-11,19920,1,"Knox County"
2022-04-12,19925,5,"Knox County"
2022-04-13,19930,5,"Knox County"
2022-04-14,19930,0,"Knox County"
2022-04-15,19930,0,"Knox County"
2022-04-16,19930,0,"Knox County"
2022-04-17,19933,3,"Knox County"
2022-04-18,19936,3,"Knox County"
2022-04-19,19937,1,"Knox County"
2022-04-20,19938,1,"Knox County"
2022-04-21,19943,5,"Knox County"
2022-04-22,19944,1,"Knox County"
2022-04-23,19945,1,"Knox County"
2022-04-24,19947,2,"Knox County"
2022-04-25,19950,3,"Knox County"
2022-04-26,19956,6,"Knox County"
2022-04-27,19961,5,"Knox County"
2022-04-28,19962,1,"Knox County"
2022-04-29,19963,1,"Knox County"
2022-04-30,19964,1,"Knox County"
2022-05-01,19964,0,"Knox County"
2022-05-02,19965,1,"Knox County"
2022-05-03,19966,1,"Knox County"
2022-05-04,19968,2,"Knox County"
2022-05-05,19973,5,"Knox County"
2022-05-06,19979,6,"Knox County"
2022-05-07,19980,1,"Knox County"
2022-05-08,19981,1,"Knox County"
2022-05-09,19983,2,"Knox County"
2022-05-10,19988,5,"Knox County"
2022-05-11,19995,7,"Knox County"
2022-05-12,20001,6,"Knox County"
2022-05-13,20008,7,"Knox County"
2022-05-14,20008,0,"Knox County"
2022-05-15,20013,5,"Knox County"
2022-05-16,20019,6,"Knox County"
2022-05-17,20021,2,"Knox County"
2022-05-18,20025,4,"Knox County"
2022-05-19,20033,8,"Knox County"
2022-05-20,20036,3,"Knox County"
2022-05-21,20037,1,"Knox County"
2022-05-22,20040,3,"Knox County"
2022-05-23,20046,6,"Knox County"
2022-05-24,20057,11,"Knox County"
2022-05-25,20061,4,"Knox County"
2022-05-26,20068,7,"Knox County"
2022-05-27,20079,11,"Knox County"
2022-05-28,20082,3,"Knox County"
2022-05-29,20083,1,"Knox County"
2022-05-30,20085,2,"Knox County"
2022-05-31,20092,7,"Knox County"
2022-06-01,20098,6,"Knox County"
2022-06-02,20103,5,"Knox County"
2022-06-03,20107,4,"Knox County"
2022-06-04,20109,2,"Knox County"
2022-06-05,20113,4,"Knox County"
2022-06-06,20117,4,"Knox County"
2022-06-07,20120,3,"Knox County"
2022-06-08,20129,9,"Knox County"
2022-06-09,20136,7,"Knox County"
2022-06-10,20142,6,"Knox County"
2022-06-11,20151,9,"Knox County"
2022-06-12,20157,6,"Knox County"
2022-06-13,20166,9,"Knox County"
2022-06-14,20170,4,"Knox County"
2022-06-15,20174,4,"Knox County"
2022-06-16,20182,8,"Knox County"
2022-06-17,20195,13,"Knox County"
2022-06-18,20201,6,"Knox County"
2022-06-19,20203,2,"Knox County"
2022-06-20,20211,8,"Knox County"
2022-06-21,20222,11,"Knox County"
2022-06-22,20230,8,"Knox County"
2022-06-23,20239,9,"Knox County"
2022-06-24,20254,15,"Knox County"
2022-06-25,20268,14,"Knox County"
2022-06-26,20272,4,"Knox County"
2022-06-27,20285,13,"Knox County"
2022-06-28,20301,16,"Knox County"
2022-06-29,20310,9,"Knox County"
2022-06-30,20327,17,"Knox County"
2022-07-01,20344,17,"Knox County"
2022-07-02,20355,11,"Knox County"
2022-07-03,20361,6,"Knox County"
2022-07-04,20363,2,"Knox County"
2022-07-05,20371,8,"Knox County"
2022-07-06,20392,21,"Knox County"
2022-07-07,20405,13,"Knox County"
2022-07-08,20424,19,"Knox County"
2022-07-09,20429,5,"Knox County"
2022-07-10,20431,2,"Knox County"
2022-07-11,20446,15,"Knox County"
2022-07-12,20458,12,"Knox County"
2022-07-13,20472,14,"Knox County"
2022-07-14,20484,12,"Knox County"
2022-07-15,20490,6,"Knox County"
2022-07-16,20503,13,"Knox County"
2022-07-17,20509,6,"Knox County"
2022-07-18,20540,31,"Knox County"
2022-07-19,20553,13,"Knox County"
2022-07-20,20573,20,"Knox County"
2022-07-21,20593,20,"Knox County"
2022-07-22,20608,15,"Knox County"
2022-07-23,20617,9,"Knox County"
2022-07-24,20625,8,"Knox County"
2022-07-25,20646,21,"Knox County"
2022-07-26,20681,35,"Knox County"
2022-07-27,20697,16,"Knox County"
2022-07-28,20718,21,"Knox County"
2022-07-29,20736,18,"Knox County"
2022-07-30,20741,5,"Knox County"
2022-07-31,20748,7,"Knox County"
2022-08-01,20765,17,"Knox County"
2022-08-02,20783,18,"Knox County"
2022-08-03,20791,8,"Knox County"
2022-08-04,20808,17,"Knox County"
2022-08-05,20827,19,"Knox County"
2022-08-06,20835,8,"Knox County"
2022-08-07,20846,11,"Knox County"
2022-08-08,20866,20,"Knox County"
2022-08-09,20889,23,"Knox County"
2022-08-10,20918,29,"Knox County"
2022-08-11,20938,20,"Knox County"
2022-08-12,20981,43,"Knox County"
2022-08-13,21002,21,"Knox County"
2022-08-14,21022,20,"Knox County"
2022-08-15,21089,67,"Knox County"
2022-08-16,21161,72,"Knox County"
2022-08-17,21205,44,"Knox County"
2022-08-18,21349,144,"Knox County"
2022-08-19,21417,68,"Knox County"
2022-08-20,21437,20,"Knox County"
2022-08-21,21465,28,"Knox County"
2022-08-22,21550,85,"Knox County"
2022-08-23,21643,93,"Knox County"
2022-08-24,21709,66,"Knox County"
2022-08-25,21779,70,"Knox County"
2022-08-26,21830,51,"Knox County"
2022-08-27,21860,30,"Knox County"
2022-08-28,21876,16,"Knox County"
2022-08-29,21946,70,"Knox County"
2022-08-30,22004,58,"Knox County"
2022-08-31,22066,62,"Knox County"
2022-09-01,22094,28,"Knox County"
2022-09-02,22124,30,"Knox County"
2022-09-03,22131,7,"Knox County"
2020-03-12,0,0,"Anderson"
2020-03-13,0,0,"Anderson"
2020-03-14,0,0,"Anderson"
2020-03-15,0,0,"Anderson"
2020-03-16,0,0,"Anderson"
2020-03-17,0,0,"Anderson"
2020-03-18,0,0,"Anderson"
2020-03-19,0,0,"Anderson"
2020-03-20,0,0,"Anderson"
2020-03-21,0,0,"Anderson"
2020-03-22,0,0,"Anderson"
2020-03-23,0,0,"Anderson"
2020-03-24,0,0,"Anderson"
2020-03-25,0,0,"Anderson"
2020-03-26,0,0,"Anderson"
2020-03-27,0,0,"Anderson"
2020-03-28,0,0,"Anderson"
2020-03-29,0,0,"Anderson"
2020-03-30,0,0,"Anderson"
2020-03-31,0,0,"Anderson"
2020-04-01,0,0,"Anderson"
2020-04-02,0,0,"Anderson"
2020-04-03,0,0,"Anderson"
2020-04-04,0,0,"Anderson"
2020-04-05,0,0,"Anderson"
2020-04-06,0,0,"Anderson"
2020-04-07,0,0,"Anderson"
2020-04-08,0,0,"Anderson"
2020-04-09,0,0,"Anderson"
2020-04-10,0,0,"Anderson"
2020-04-11,0,0,"Anderson"
2020-04-12,0,0,"Anderson"
2020-04-13,0,0,"Anderson"
2020-04-14,0,0,"Anderson"
2020-04-15,0,0,"Anderson"
2020-04-16,0,0,"Anderson"
2020-04-17,0,0,"Anderson"
2020-04-18,0,0,"Anderson"
2020-04-19,0,0,"Anderson"
2020-04-20,0,0,"Anderson"
2020-04-21,0,0,"Anderson"
2020-04-22,0,0,"Anderson"
2020-04-23,0,0,"Anderson"
2020-04-24,0,0,"Anderson"
2020-04-25,0,0,"Anderson"
2020-04-26,0,0,"Anderson"
2020-04-27,0,0,"Anderson"
2020-04-28,0,0,"Anderson"
2020-04-29,0,0,"Anderson"
2020-04-30,0,0,"Anderson"
2020-05-01,0,0,"Anderson"
2020-05-02,0,0,"Anderson"
2020-05-03,0,0,"Anderson"
2020-05-04,0,0,"Anderson"
2020-05-05,0,0,"Anderson"
2020-05-06,0,0,"Anderson"
2020-05-07,0,0,"Anderson"
2020-05-08,0,0,"Anderson"
2020-05-09,0,0,"Anderson"
2020-05-10,0,0,"Anderson"
2020-05-11,0,0,"Anderson"
2020-05-12,0,0,"Anderson"
2020-05-13,0,0,"Anderson"
2020-05-14,0,0,"Anderson"
2020-05-15,0,0,"Anderson"
2020-05-16,0,0,"Anderson"
2020-05-17,0,0,"Anderson"
2020-05-18,0,0,"Anderson"
2020-05-19,0,0,"Anderson"
2020-05-20,0,0,"Anderson"
2020-05-21,0,0,"Anderson"
2020-05-22,0,0,"Anderson"
2020-05-23,0,0,"Anderson"
2020-05-24,0,0,"Anderson"
2020-05-25,0,0,"Anderson"
2020-05-26,0,0,"Anderson"
2020-05-27,0,0,"Anderson"
2020-05-28,0,0,"Anderson"
2020-05-29,0,0,"Anderson"
2020-05-30,0,0,"Anderson"
2020-05-31,0,0,"Anderson"
2020-06-01,0,0,"Anderson"
2020-06-02,0,0,"Anderson"
2020-06-03,0,0,"Anderson"
2020-06-04,0,0,"Anderson"
2020-06-05,0,0,"Anderson"
2020-06-06,0,0,"Anderson"
2020-06-07,0,0,"Anderson"
2020-06-08,0,0,"Anderson"
2020-06-09,0,0,"Anderson"
2020-06-10,0,0,"Anderson"
2020-06-11,0,0,"Anderson"
2020-06-12,0,0,"Anderson"
2020-06-13,1,1,"Anderson"
2020-06-14,1,0,"Anderson"
2020-06-15,1,0,"Anderson"
2020-06-16,1,0,"Anderson"
2020-06-17,1,0,"Anderson"
2020-06-18,1,0,"Anderson"
2020-06-19,1,0,"Anderson"
2020-06-20,1,0,"Anderson"
2020-06-21,1,0,"Anderson"
2020-06-22,1,0,"Anderson"
2020-06-23,1,0,"Anderson"
2020-06-24,1,0,"Anderson"
2020-06-25,2,1,"Anderson"
2020-06-26,2,0,"Anderson"
2020-06-27,2,0,"Anderson"
2020-06-28,2,0,"Anderson"
2020-06-29,3,1,"Anderson"
2020-06-30,3,0,"Anderson"
2020-07-01,3,0,"Anderson"
2020-07-02,4,1,"Anderson"
2020-07-03,4,0,"Anderson"
2020-07-04,5,1,"Anderson"
2020-07-05,7,2,"Anderson"
2020-07-06,7,0,"Anderson"
2020-07-07,9,2,"Anderson"
2020-07-08,11,2,"Anderson"
2020-07-09,13,2,"Anderson"
2020-07-10,13,0,"Anderson"
2020-07-11,13,0,"Anderson"
2020-07-12,14,1,"Anderson"
2020-07-13,14,0,"Anderson"
2020-07-14,14,0,"Anderson"
2020-07-15,14,0,"Anderson"
2020-07-16,15,1,"Anderson"
2020-07-17,16,1,"Anderson"
2020-07-18,17,1,"Anderson"
2020-07-19,19,2,"Anderson"
2020-07-20,25,6,"Anderson"
2020-07-21,29,4,"Anderson"
2020-07-22,31,2,"Anderson"
2020-07-23,36,5,"Anderson"
2020-07-24,36,0,"Anderson"
2020-07-25,42,6,"Anderson"
2020-07-26,46,4,"Anderson"
2020-07-27,49,3,"Anderson"
2020-07-28,57,8,"Anderson"
2020-07-29,58,1,"Anderson"
2020-07-30,62,4,"Anderson"
2020-07-31,64,2,"Anderson"
2020-08-01,65,1,"Anderson"
2020-08-02,65,0,"Anderson"
2020-08-03,67,2,"Anderson"
2020-08-04,69,2,"Anderson"
2020-08-05,71,2,"Anderson"
2020-08-06,74,3,"Anderson"
2020-08-07,74,0,"Anderson"
2020-08-08,74,0,"Anderson"
2020-08-09,75,1,"Anderson"
2020-08-10,76,1,"Anderson"
2020-08-11,77,1,"Anderson"
2020-08-12,78,1,"Anderson"
2020-08-13,79,1,"Anderson"
2020-08-14,79,0,"Anderson"
2020-08-15,81,2,"Anderson"
2020-08-16,83,2,"Anderson"
2020-08-17,85,2,"Anderson"
2020-08-18,89,4,"Anderson"
2020-08-19,91,2,"Anderson"
2020-08-20,92,1,"Anderson"
2020-08-21,92,0,"Anderson"
2020-08-22,93,1,"Anderson"
2020-08-23,93,0,"Anderson"
2020-08-24,93,0,"Anderson"
2020-08-25,94,1,"Anderson"
2020-08-26,95,1,"Anderson"
2020-08-27,95,0,"Anderson"
2020-08-28,95,0,"Anderson"
2020-08-29,97,2,"Anderson"
2020-08-30,102,5,"Anderson"
2020-08-31,103,1,"Anderson"
2020-09-01,105,2,"Anderson"
2020-09-02,108,3,"Anderson"
2020-09-03,114,6,"Anderson"
2020-09-04,115,1,"Anderson"
2020-09-05,118,3,"Anderson"
2020-09-06,120,2,"Anderson"
2020-09-07,120,0,"Anderson"
2020-09-08,122,2,"Anderson"
2020-09-09,127,5,"Anderson"
2020-09-10,137,10,"Anderson"
2020-09-11,137,0,"Anderson"
2020-09-12,137,0,"Anderson"
2020-09-13,138,1,"Anderson"
2020-09-14,139,1,"Anderson"
2020-09-15,140,1,"Anderson"
2020-09-16,142,2,"Anderson"
2020-09-17,152,10,"Anderson"
2020-09-18,154,2,"Anderson"
2020-09-19,154,0,"Anderson"
2020-09-20,155,1,"Anderson"
2020-09-21,156,1,"Anderson"
2020-09-22,156,0,"Anderson"
2020-09-23,156,0,"Anderson"
2020-09-24,159,3,"Anderson"
2020-09-25,164,5,"Anderson"
2020-09-26,169,5,"Anderson"
2020-09-27,172,3,"Anderson"
2020-09-28,173,1,"Anderson"
2020-09-29,173,0,"Anderson"
2020-09-30,175,2,"Anderson"
2020-10-01,177,2,"Anderson"
2020-10-02,179,2,"Anderson"
2020-10-03,180,1,"Anderson"
2020-10-04,181,1,"Anderson"
2020-10-05,185,4,"Anderson"
2020-10-06,188,3,"Anderson"
2020-10-07,188,0,"Anderson"
2020-10-08,189,1,"Anderson"
2020-10-09,192,3,"Anderson"
2020-10-10,193,1,"Anderson"
2020-10-11,194,1,"Anderson"
2020-10-12,194,0,"Anderson"
2020-10-13,196,2,"Anderson"
2020-10-14,206,10,"Anderson"
2020-10-15,209,3,"Anderson"
2020-10-16,212,3,"Anderson"
2020-10-17,216,4,"Anderson"
2020-10-18,222,6,"Anderson"
2020-10-19,222,0,"Anderson"
2020-10-20,230,8,"Anderson"
2020-10-21,233,3,"Anderson"
2020-10-22,238,5,"Anderson"
2020-10-23,238,0,"Anderson"
2020-10-24,238,0,"Anderson"
2020-10-25,240,2,"Anderson"
2020-10-26,240,0,"Anderson"
2020-10-27,243,3,"Anderson"
2020-10-28,251,8,"Anderson"
2020-10-29,256,5,"Anderson"
2020-10-30,258,2,"Anderson"
2020-10-31,258,0,"Anderson"
2020-11-01,259,1,"Anderson"
2020-11-02,267,8,"Anderson"
2020-11-03,272,5,"Anderson"
2020-11-04,272,0,"Anderson"
2020-11-05,275,3,"Anderson"
2020-11-06,281,6,"Anderson"
2020-11-07,290,9,"Anderson"
2020-11-08,295,5,"Anderson"
2020-11-09,296,1,"Anderson"
2020-11-10,297,1,"Anderson"
2020-11-11,302,5,"Anderson"
2020-11-12,302,0,"Anderson"
2020-11-13,318,16,"Anderson"
2020-11-14,328,10,"Anderson"
2020-11-15,345,17,"Anderson"
2020-11-16,350,5,"Anderson"
2020-11-17,350,0,"Anderson"
2020-11-18,355,5,"Anderson"
2020-11-19,360,5,"Anderson"
2020-11-20,363,3,"Anderson"
2020-11-21,369,6,"Anderson"
2020-11-22,378,9,"Anderson"
2020-11-23,378,0,"Anderson"
2020-11-24,378,0,"Anderson"
2020-11-25,380,2,"Anderson"
2020-11-26,386,6,"Anderson"
2020-11-27,406,20,"Anderson"
2020-11-28,410,4,"Anderson"
2020-11-29,422,12,"Anderson"
2020-11-30,426,4,"Anderson"
2020-12-01,439,13,"Anderson"
2020-12-02,440,1,"Anderson"
2020-12-03,445,5,"Anderson"
2020-12-04,456,11,"Anderson"
2020-12-05,460,4,"Anderson"
2020-12-06,462,2,"Anderson"
2020-12-07,474,12,"Anderson"
2020-12-08,486,12,"Anderson"
2020-12-09,508,22,"Anderson"
2020-12-10,522,14,"Anderson"
2020-12-11,528,6,"Anderson"
2020-12-12,539,11,"Anderson"
2020-12-13,567,28,"Anderson"
2020-12-14,589,22,"Anderson"
2020-12-15,599,10,"Anderson"
2020-12-16,607,8,"Anderson"
2020-12-17,652,45,"Anderson"
2020-12-18,667,15,"Anderson"
2020-12-19,682,15,"Anderson"
2020-12-20,700,18,"Anderson"
2020-12-21,706,6,"Anderson"
2020-12-22,715,9,"Anderson"
2020-12-23,724,9,"Anderson"
2020-12-24,731,7,"Anderson"
2020-12-25,746,15,"Anderson"
2020-12-26,753,7,"Anderson"
2020-12-27,757,4,"Anderson"
2020-12-28,758,1,"Anderson"
2020-12-29,766,8,"Anderson"
2020-12-30,767,1,"Anderson"
2020-12-31,789,22,"Anderson"
2021-01-01,793,4,"Anderson"
2021-01-02,801,8,"Anderson"
2021-01-03,805,4,"Anderson"
2021-01-04,809,4,"Anderson"
2021-01-05,817,8,"Anderson"
2021-01-06,824,7,"Anderson"
2021-01-07,837,13,"Anderson"
2021-01-08,848,11,"Anderson"
2021-01-09,866,18,"Anderson"
2021-01-10,872,6,"Anderson"
2021-01-11,878,6,"Anderson"
2021-01-12,882,4,"Anderson"
2021-01-13,886,4,"Anderson"
2021-01-14,907,21,"Anderson"
2021-01-15,911,4,"Anderson"
2021-01-16,923,12,"Anderson"
2021-01-17,929,6,"Anderson"
2021-01-18,931,2,"Anderson"
2021-01-19,935,4,"Anderson"
2021-01-20,940,5,"Anderson"
2021-01-21,946,6,"Anderson"
2021-01-22,953,7,"Anderson"
2021-01-23,960,7,"Anderson"
2021-01-24,960,0,"Anderson"
2021-01-25,960,0,"Anderson"
2021-01-26,965,5,"Anderson"
2021-01-27,966,1,"Anderson"
2021-01-28,980,14,"Anderson"
2021-01-29,981,1,"Anderson"
2021-01-30,989,8,"Anderson"
2021-01-31,990,1,"Anderson"
2021-02-01,991,1,"Anderson"
2021-02-02,991,0,"Anderson"
2021-02-03,995,4,"Anderson"
2021-02-04,1000,5,"Anderson"
2021-02-05,1000,0,"Anderson"
2021-02-06,1007,7,"Anderson"
2021-02-07,1008,1,"Anderson"
2021-02-08,1013,5,"Anderson"
2021-02-09,1014,1,"Anderson"
2021-02-10,1019,5,"Anderson"
2021-02-11,1021,2,"Anderson"
2021-02-12,1026,5,"Anderson"
2021-02-13,1031,5,"Anderson"
2021-02-14,1031,0,"Anderson"
2021-02-15,1032,1,"Anderson"
2021-02-16,1033,1,"Anderson"
2021-02-17,1036,3,"Anderson"
2021-02-18,1039,3,"Anderson"
2021-02-19,1040,1,"Anderson"
2021-02-20,1043,3,"Anderson"
2021-02-21,1046,3,"Anderson"
2021-02-22,1047,1,"Anderson"
2021-02-23,1052,5,"Anderson"
2021-02-24,1060,8,"Anderson"
2021-02-25,1063,3,"Anderson"
2021-02-26,1065,2,"Anderson"
2021-02-27,1067,2,"Anderson"
2021-02-28,1067,0,"Anderson"
2021-03-01,1069,2,"Anderson"
2021-03-02,1073,4,"Anderson"
2021-03-03,1078,5,"Anderson"
2021-03-04,1081,3,"Anderson"
2021-03-05,1087,6,"Anderson"
2021-03-06,1087,0,"Anderson"
2021-03-07,1088,1,"Anderson"
2021-03-08,1089,1,"Anderson"
2021-03-09,1095,6,"Anderson"
2021-03-10,1099,4,"Anderson"
2021-03-11,1104,5,"Anderson"
2021-03-12,1107,3,"Anderson"
2021-03-13,1108,1,"Anderson"
2021-03-14,1109,1,"Anderson"
